timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-27T21:47:49,Exec0_ARIMA_BRDWGD,3b3d2a78-b5e0-414b-95ab-f4b9f7ab5faa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1021.8735131830908,0.0055824278868770475,5.462934320988545e-06,16.14390070209091,138.73784698270276,10.0,0.015182317697239826,0.03887452471070674,0.0027051444842835846,0.05676198689223012,0.0,Brazil,BRA,rio de janeiro,,,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0
