timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-12-03T06:03:15,Exec7_BILSTM_LB=30_HD=128_LD=2_LR=0.001_DR=0.5_BRDWGD,48ce6f63-c10d-4883-bd72-66a089f242b7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,221.2556847780943,0.000603814539446651,2.7290351434460973e-06,6.510975204500001,80.22154423800127,10.0,0.0003866483947037807,0.0051592866274248195,0.0005936360870617338,0.006139571109190335,0.0,Brazil,BRA,rio de janeiro,,,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0
