timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-11-29T18:39:08,Exec2_ARIMA_BRDWGD,9b8141de-31e6-470d-b0d7-701553e007bd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,787.9621913030278,0.002176228390100676,2.7618436698110055e-06,12.307251139625002,32.817240406752916,10.0,0.012837033772086073,0.0071852376926280215,0.002105564282842291,0.022127835747556387,0.0,Brazil,BRA,rio de janeiro,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0,,
