timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-11-29T18:40:59,Exec2_RF_BRDWGD,55c0f74a-3c21-4e53-ae4e-309c0cd36155,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,105.7305033269804,0.00022003124117190337,2.081057350984497e-06,6.629218151214286,32.13598506314586,10.0,0.0010113171850921147,0.0009424207539332485,0.00028353420857197816,0.0022372721475973417,0.0,Brazil,BRA,rio de janeiro,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0,,
