timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-11-29T23:01:08,Exec7_ARIMA_BRDWGD,1f66b2fd-1063-488e-af38-91b0ba57ed8f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,540.4357350450009,0.001526876178204894,2.8252687215025745e-06,38.397299787363636,32.259800526355136,10.0,0.009136467661896047,0.004944325066567501,0.001444445997335586,0.01552523872579914,0.0,Brazil,BRA,rio de janeiro,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0,,
