timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-30T18:12:05,Exec7_BILSTM_LB=30_HD=128_LD=2_LR=0.001_DR=0.5_MERGE,e9a71015-a493-4f35-80f2-63d61696182c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,376.91516338055953,0.0010314107090252532,2.7364532107822623e-06,6.501254093750001,40.05399646678069,10.0,0.0006582528361345925,0.008818471776990577,0.0010106336353928782,0.010487358248518049,0.0,Brazil,BRA,rio de janeiro,,,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0
