timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-11-30T00:26:17,Exec9_RF_BRDWGD,9965630f-6694-4364-b038-ab97bf63da3d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,59.58010567910969,0.00016583751290705443,2.7834377098998884e-06,54.35371761114286,32.41446068815191,10.0,0.0009947849971514546,0.0005315568141313065,0.00015988986508131753,0.0016862316763640787,0.0,Brazil,BRA,rio de janeiro,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0,,
