timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-29T21:48:16,Exec5_LSTM_LB=30_HD=64_LD=2_LR=0.001_DR=0.5_BRDWGD,61683585-8c61-4f84-9fec-f413ef4d428b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,163.72065575886518,0.0002407324832687105,1.4703855304810876e-06,6.511089343571429,37.54021200779804,10.0,0.0002861875887041714,0.001722153877725674,0.0004394203921611836,0.0024477618585910287,0.0,Brazil,BRA,rio de janeiro,,,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0
