timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-11-29T21:39:00,Exec5_RF_BRDWGD,d719f238-1514-4b68-8a9b-5d2e87a236c7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,59.633060176158324,0.00016550754565444035,2.7754327073862177e-06,52.91710702432143,32.4781516133236,10.0,0.0009907422610186834,0.0005320765367677893,0.00016005777981998917,0.001682876577606462,0.0,Brazil,BRA,rio de janeiro,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0,,
