timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-11-29T23:43:55,Exec8_RF_BRDWGD,dd42051c-4aee-4754-b8bd-70fae8eed027,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,59.53799190488644,0.00016543881955869772,2.778710101996566e-06,53.89219725917857,32.26727377861469,10.0,0.000992729546139096,0.000529651812609444,0.00015979641363826684,0.0016821777723868073,0.0,Brazil,BRA,rio de janeiro,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0,,
