timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-11-29T23:42:51,Exec8_ARIMA_BRDWGD,e5f3060e-73a7-4a15-aac1-7ad2de26bddb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,540.1092352359556,0.001526537732362171,2.8263499913962366e-06,34.06046067036363,32.31141345013914,10.0,0.009127232919467909,0.004949828126527223,0.0014447363709545848,0.01552179741694972,0.0,Brazil,BRA,rio de janeiro,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0,,
