timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-11-29T19:40:58,Exec3_RF_BRDWGD,9e83236f-825d-4dab-a096-5b6692b0bc69,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,914.8179318599869,0.0015301075568361284,1.6725815088966925e-06,27.784959315499997,32.21622323937342,10.0,0.004262554769904639,0.008179596265893707,0.003314661830014342,0.015558095302762927,0.0,Brazil,BRA,rio de janeiro,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0,,
