timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-28T12:23:35,Exec0_RF_MERGE,d1fbfc77-6de1-4a23-b875-c98f88fcb33c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,125.64987439988181,0.0006649106286036458,5.291773125753886e-06,22.328056224500003,135.06504848777237,10.0,0.0020875325821001784,0.004336882080615112,0.0003363799503286524,0.006760794613043943,0.0,Brazil,BRA,rio de janeiro,,,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0
