timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-11-29T22:19:34,Exec6_ARIMA_BRDWGD,1051c058-7b55-4757-be63-5dd19aaead03,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,535.4342308030464,0.0015135077026415386,2.826692085733058e-06,17.9280462725,32.38349452119655,10.0,0.0090461188390478,0.004911553095908516,0.0014316364662469519,0.015389308401203262,0.0,Brazil,BRA,rio de janeiro,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0,,
