timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-28T08:45:32,Exec9_lstm_lback=30_num_neur=64_camadas=2_lr=0.001_drop=0.5,59bc05fd-e507-49d5-9a04-1b4df1936edd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,243.61085507110693,0.000909184837632117,3.7321195616128744e-06,6.570642611,126.5810281702947,10.0,0.00043343290073916157,0.00815821763767488,0.0006529181120121699,0.009244568650426211,0.0,Brazil,BRA,rio de janeiro,,,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0
