timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-11-29T17:05:01,Exec0_ARIMA_BRDWGD,88544ce9-9a54-4c35-b317-f216d332937f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,768.1686458240729,0.002118945713535878,2.7584381698666235e-06,33.750800934500006,32.2032052907007,10.0,0.012663665174709182,0.006827699628821904,0.0020540221238683444,0.021545386927399417,0.0,Brazil,BRA,rio de janeiro,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0,,
