timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-30T19:14:44,Exec6_LSTM_LB=30_HD=128_LD=2_LR=0.001_DR=0.5_MERGE,bc8b00c2-22bb-4f6c-b167-568ff1cfc0bb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,290.44476434914395,0.000631090426176275,2.1728414612344004e-06,6.509355524750002,57.14751373585054,10.0,0.0005072791440671039,0.00513076743794727,0.0007788650600757036,0.006416911642090078,0.0,Brazil,BRA,rio de janeiro,,,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0
