timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-30T18:45:47,Exec0_ARIMA_MERGE,bb01fa7b-d213-4ff1-add9-797bbeea3694,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,805.9831817462109,0.0017972921762674484,2.2299375681431803e-06,11.873152508749998,32.15058546347628,10.0,0.008773550124802208,0.007347956989470106,0.002153314704854145,0.01827482181912645,0.0,Brazil,BRA,rio de janeiro,,,Linux-5.15.0-153-generic-x86_64-with-glibc2.35,3.10.12,3.1.1,16,Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz,1,1 x NVIDIA GeForce RTX 3060,-43.1054,-22.8896,15.352027893066406,machine,N,1.0,0.0
